ID	__name__	probes_0	prediction_1	prediction_2	prediction_3	prediction_4	prediction_5	labels	R@1	R@5
4971	Moscow on the Hudson	Moscow on the Hudson is a movie, of the genre <mask>.	 thriller	 variety	 above	 classic	 below	Comedy|Drama	0.0	0.0
4973	Amélie	Amélie is a movie, of the genre <mask>.	 thriller	 romance	 horror	 comedy	 drama	Comedy|Romance	0.0	1.0
4974	Not Another Teen Movie	Not Another Teen Movie is a movie, of the genre <mask>.	 teens	 Teen	 of	 horror	 variety	Comedy	0.0	0.0
4975	Vanilla Sky	Vanilla Sky is a movie, of the genre <mask>.	 thriller	 of	 Interstellar	 horror	 Alien	Mystery|Romance|Sci-Fi|Thriller	0.25	0.25
49752	Red-Headed Woman	Red-Headed Woman is a movie, of the genre <mask>.	 above	 genre	 variety	 horror	 thriller	Comedy|Romance	0.0	0.0
49759	Lost Horizon	Lost Horizon is a movie, of the genre <mask>.	 thriller	 Interstellar	 Alien	 genre	 Titanic	Adventure|Drama|Fantasy|Musical|Romance	0.0	0.0
49766	The Man Who Never Was	The Man Who Never Was is a movie, of the genre <mask>.	 variety	 kind	 genre	 type	 sort	Drama|War	0.0	0.0
4977	Kandahar	Kandahar is a movie, of the genre <mask>.	 thriller	 horror	 comedy	 of	 B	Drama	0.0	0.0
4979	The Royal Tenenbaums	The Royal Tenenbaums is a movie, of the genre <mask>.	 comedy	 thriller	 film	 Comedy	 horror	Comedy|Drama	0.5	0.5
49793	We Are Marshall	We Are Marshall is a movie, of the genre <mask>.	 variety	 kind	 genre	 sort	 type	Drama	0.0	0.0
4980	Bill & Ted's Bogus Journey	Bill & Ted's Bogus Journey is a movie, of the genre <mask>.	 variety	 above	 kind	 classic	 below	Adventure|Comedy|Fantasy|Sci-Fi	0.0	0.0
4981	Clockwise	Clockwise is a movie, of the genre <mask>.	 variety	 genre	 thriller	 horror	 kind	Comedy	0.0	0.0
4982	The Trollenberg Terror	The Trollenberg Terror is a movie, of the genre <mask>.	 horror	 thriller	 Horror	 of	 Terror	Horror|Sci-Fi	0.5	0.5
49822	The Good Shepherd	The Good Shepherd is a movie, of the genre <mask>.	 variety	 kind	 type	 sort	 genre	Drama|Thriller	0.0	0.0
49824	Dreamgirls	Dreamgirls is a movie, of the genre <mask>.	 romance	 Girls	 thriller	 of	 genre	Drama|Musical	0.0	0.0
4984	Morgan - A Suitable Case for Treatment	Morgan - A Suitable Case for Treatment is a movie, of the genre <mask>.	 Morgan	 variety	 above	 of	 thriller	Comedy|Drama|Fantasy	0.0	0.0
4985	Sheena	Sheena is a movie, of the genre <mask>.	 thriller	 horror	 genre	 romance	 B	Action|Adventure|Fantasy	0.0	0.0
4987	Spacehunter: Adventures in the Forbidden Zone	Spacehunter: Adventures in the Forbidden Zone is a movie, of the genre <mask>.	 genre	 Aliens	 Space	 space	 Alien	Action|Adventure|Sci-Fi	0.0	0.0
4989	How High	How High is a movie, of the genre <mask>.	 variety	 genre	 kind	 sort	 type	Comedy	0.0	0.0
49902	The Decameron	The Decameron is a movie, of the genre <mask>.	 variety	 genre	 kind	 sort	 type	Comedy|Drama	0.0	0.0
4992	Kate & Leopold	Kate & Leopold is a movie, of the genre <mask>.	 variety	 kind	 type	 sort	 genre	Comedy|Romance	0.0	0.0
49929	Katzelmacher	Katzelmacher is a movie, of the genre <mask>.	 variety	 genre	 kind	 type	 sort	Drama|Romance	0.0	0.0
4993	The Lord of the Rings: The Fellowship of the Ring	The Lord of the Rings: The Fellowship of the Ring is a movie, of the genre <mask>.	 trilogy	 fantasy	 franchise	 Tolkien	 series	Adventure|Fantasy	0.0	0.5
49932	Inland Empire	Inland Empire is a movie, of the genre <mask>.	 thriller	 horror	 comedy	 of	 Western	Drama|Mystery|Thriller	0.3333333333333333	0.3333333333333333
4994	The Majestic	The Majestic is a movie, of the genre <mask>.	 thriller	 horror	 romance	 comedy	 of	Comedy|Drama|Romance	0.0	0.6666666666666666
4995	A Beautiful Mind	A Beautiful Mind is a movie, of the genre <mask>.	 thriller	 psychological	 of	 horror	 B	Drama|Romance	0.0	0.0
49953	Caravaggio	Caravaggio is a movie, of the genre <mask>.	 film	 horror	 thriller	 drama	 of	Drama	0.0	1.0
49957	The History Boys	The History Boys is a movie, of the genre <mask>.	 of	 genre	 B	 film	 variety	Comedy|Drama	0.0	0.0
49961	Notes on a Scandal	Notes on a Scandal is a movie, of the genre <mask>.	 comedy	 thriller	 drama	 Comedy	 sitcom	Drama	0.0	1.0
4998	The Defiant Ones	The Defiant Ones is a movie, of the genre <mask>.	 thriller	 comedy	 of	 action	 drama	Adventure|Crime|Drama|Thriller	0.25	0.5
4999	Dodsworth	Dodsworth is a movie, of the genre <mask>.	 variety	 kind	 genre	 type	 sort	Drama|Romance	0.0	0.0
50	The Usual Suspects	The Usual Suspects is a movie, of the genre <mask>.	 variety	 genre	 thriller	 type	 kind	Crime|Mystery|Thriller	0.0	0.3333333333333333
500	Mrs. Doubtfire	Mrs. Doubtfire is a movie, of the genre <mask>.	 variety	 kind	 type	 sort	 genre	Comedy|Drama	0.0	0.0
5000	Medium Cool	Medium Cool is a movie, of the genre <mask>.	 comedy	 thriller	 Comedy	 of	 sitcom	Drama|Romance	0.0	0.0
5001	Sahara	Sahara is a movie, of the genre <mask>.	 thriller	 horror	 genre	 of	 romance	Action|Drama|War	0.0	0.0
5004	The Party	The Party is a movie, of the genre <mask>.	 variety	 genre	 kind	 B	 party	Comedy	0.0	0.0
5005	Separate Tables	Separate Tables is a movie, of the genre <mask>.	 thriller	 comedy	 horror	 drama	 romance	Drama	0.0	1.0
50064	The Good German	The Good German is a movie, of the genre <mask>.	 thriller	 German	 comedy	 horror	 Germany	Drama|Mystery|Thriller	0.3333333333333333	0.3333333333333333
50068	Letters from Iwo Jima	Letters from Iwo Jima is a movie, of the genre <mask>.	 documentary	 thriller	 documentaries	 WWII	 of	Drama|War	0.0	0.0
5007	Topkapi	Topkapi is a movie, of the genre <mask>.	 thriller	 horror	 comedy	 Horror	 of	Adventure|Comedy|Thriller	0.3333333333333333	0.6666666666666666
50076	Presenting Lily Mars	Presenting Lily Mars is a movie, of the genre <mask>.	 thriller	 horror	 romance	 comedy	 of	Comedy|Musical|Romance	0.0	0.6666666666666666
5008	Witness for the Prosecution	Witness for the Prosecution is a movie, of the genre <mask>.	 thriller	 drama	 documentary	 Drama	 suspense	Drama|Mystery|Thriller	0.3333333333333333	0.6666666666666666
5009	Ali	Ali is a movie, of the genre <mask>.	 variety	 kind	 genre	 classic	 cinema	Drama	0.0	0.0
501	Naked	Naked is a movie, of the genre <mask>.	 variety	 kind	 type	 genre	 sort	Drama	0.0	0.0
5010	Black Hawk Down	Black Hawk Down is a movie, of the genre <mask>.	 variety	 genre	 thriller	 above	 thereof	Action|Drama|War	0.0	0.0
5012	Yentl	Yentl is a movie, of the genre <mask>.	 thriller	 horror	 comedy	 of	 romance	Drama|Musical|Romance	0.0	0.3333333333333333
5013	Gosford Park	Gosford Park is a movie, of the genre <mask>.	 variety	 genre	 thriller	 of	 horror	Comedy|Drama|Mystery	0.0	0.0
5014	I Am Sam	I Am Sam is a movie, of the genre <mask>.	 thriller	 genre	 of	 horror	 comedy	Drama	0.0	0.0
5016	The Shipping News	The Shipping News is a movie, of the genre <mask>.	 variety	 genre	 kind	 type	 sort	Drama	0.0	0.0
50162	Arthur and the Minimoys	Arthur and the Minimoys is a movie, of the genre <mask>.	 comedy	 fantasy	 of	 animation	 children	Action|Children|Fantasy	0.0	0.6666666666666666
5017	The Big Heat	The Big Heat is a movie, of the genre <mask>.	 variety	 kind	 genre	 type	 sort	Drama|Film-Noir	0.0	0.0
5019	Queen Bee	Queen Bee is a movie, of the genre <mask>.	 variety	 genre	 kind	 bee	 B	Drama	0.0	0.0
50208	Familia rodante	Familia rodante is a movie, of the genre <mask>.	 thriller	 comedy	 horror	 romance	 drama	Comedy|Drama	0.0	1.0
5021	Murder by Death	Murder by Death is a movie, of the genre <mask>.	 thriller	 horror	 genre	 B	 of	Comedy|Crime|Mystery|Thriller	0.25	0.25
5022	The Servant	The Servant is a movie, of the genre <mask>.	 thriller	 horror	 comedy	 of	 Horror	Drama	0.0	0.0
50253	David and Bathsheba	David and Bathsheba is a movie, of the genre <mask>.	 David	 genre	 classic	 variety	 of	Drama|Romance	0.0	0.0
5026	Brotherhood of the Wolf	Brotherhood of the Wolf is a movie, of the genre <mask>.	 horror	 thriller	 Horror	 of	 Werewolf	Action|Mystery|Thriller	0.0	0.3333333333333333
50274	Venus	Venus is a movie, of the genre <mask>.	 genre	 variety	 Alien	 blockbuster	 kind	Drama|Romance	0.0	0.0
5033	The Russia House	The Russia House is a movie, of the genre <mask>.	 thriller	 horror	 Horror	 comedy	 drama	Drama|Thriller	0.5	1.0
50356	Le Petit Monde de Don Camillo	Le Petit Monde de Don Camillo is a movie, of the genre <mask>.	 thriller	 horror	 fantasy	 comedy	 romance	Comedy	0.0	1.0
5036	California Suite	California Suite is a movie, of the genre <mask>.	 comedy	 romance	 thriller	 Comedy	 of	Comedy	1.0	1.0
50382	The Singer	The Singer is a movie, of the genre <mask>.	 variety	 genre	 thriller	 horror	 kind	Drama|Romance	0.0	0.0
5039	Dragonslayer	Dragonslayer is a movie, of the genre <mask>.	 fantasy	 horror	 thriller	 of	 Underworld	Action|Adventure|Fantasy	0.3333333333333333	0.3333333333333333
5040	Conan the Destroyer	Conan the Destroyer is a movie, of the genre <mask>.	 Conan	 of	 horror	 genre	 comedy	Action|Adventure|Fantasy	0.0	0.0
5043	The Formula	The Formula is a movie, of the genre <mask>.	 thriller	 horror	 comedy	 of	 Horror	Thriller	1.0	1.0
5044	Foxes	Foxes is a movie, of the genre <mask>.	 horror	 thriller	 genre	 Fox	 variety	Drama	0.0	0.0
50442	Alpha Dog	Alpha Dog is a movie, of the genre <mask>.	 variety	 thriller	 genre	 above	 kind	Crime|Drama	0.0	0.0
50445	The Hitcher	The Hitcher is a movie, of the genre <mask>.	 thriller	 horror	 genre	 B	 of	Action|Horror|Thriller	0.3333333333333333	0.6666666666666666
5046	Impostor	Impostor is a movie, of the genre <mask>.	 thriller	 horror	 comedy	 of	 Horror	Action|Drama|Sci-Fi|Thriller	0.25	0.25
5048	Snow Dogs	Snow Dogs is a movie, of the genre <mask>.	 thriller	 genre	 variety	 horror	 thereof	Adventure|Children|Comedy	0.0	0.0
50488	A Stolen Life	A Stolen Life is a movie, of the genre <mask>.	 thriller	 horror	 romance	 of	 drama	Drama	0.0	1.0
505	North	North is a movie, of the genre <mask>.	 thriller	 horror	 Noir	 of	 North	Comedy	0.0	0.0
50514	After the Wedding	After the Wedding is a movie, of the genre <mask>.	 comedy	 romance	 thriller	 of	 drama	Drama	0.0	1.0
5053	Blankman	Blankman is a movie, of the genre <mask>.	 variety	 genre	 kind	 type	 sort	Comedy	0.0	0.0
5055	Dragon: The Bruce Lee Story	Dragon: The Bruce Lee Story is a movie, of the genre <mask>.	 Dragon	 of	 above	 below	 genre	Action|Drama	0.0	0.0
5057	4 for Texas	4 for Texas is a movie, of the genre <mask>.	 variety	 genre	 of	 above	 kind	Comedy|Western	0.0	0.0
50583	Linda Linda Linda	Linda Linda Linda is a movie, of the genre <mask>.	 comedy	 thriller	 of	 romance	 B	Comedy|Drama	0.5	0.5
50585	Juarez	Juarez is a movie, of the genre <mask>.	 thriller	 horror	 genre	 comedy	 B	Drama|Romance	0.0	0.0
50589	Trilogy: The Weeping Meadow	Trilogy: The Weeping Meadow is a movie, of the genre <mask>.	 variety	 kind	 type	 sort	 genre	Drama|Romance	0.0	0.0
50594	Daisies	Daisies is a movie, of the genre <mask>.	 variety	 kind	 genre	 above	 of	Comedy|Drama	0.0	0.0
506	Orlando	Orlando is a movie, of the genre <mask>.	 variety	 kind	 type	 genre	 sort	Drama|Fantasy|Romance	0.0	0.0
5060	MASH	MASH is a movie, of the genre <mask>.	 variety	 genre	 kind	 sort	 type	Comedy|Drama|War	0.0	0.0
50601	Bridge to Terabithia	Bridge to Terabithia is a movie, of the genre <mask>.	 thriller	 fantasy	 B	 of	 film	Adventure|Children|Fantasy	0.0	0.3333333333333333
5062	Seconds	Seconds is a movie, of the genre <mask>.	 variety	 genre	 kind	 thriller	 sort	Mystery|Sci-Fi|Thriller	0.0	0.3333333333333333
5063	One-Eyed Jacks	One-Eyed Jacks is a movie, of the genre <mask>.	 variety	 kind	 genre	 type	 sort	Western	0.0	0.0
5064	The Count of Monte Cristo	The Count of Monte Cristo is a movie, of the genre <mask>.	 fantasy	 horror	 romance	 thriller	 Romance	Action|Adventure|Drama|Thriller	0.0	0.25
5065	The Mothman Prophecies	The Mothman Prophecies is a movie, of the genre <mask>.	 horror	 Horror	 Aliens	 of	 genre	Drama|Fantasy|Horror|Mystery|Thriller	0.2	0.2
5066	A Walk to Remember	A Walk to Remember is a movie, of the genre <mask>.	 thriller	 horror	 documentary	 of	 romance	Drama|Romance	0.0	0.5
5068	Beijing Bicycle	Beijing Bicycle is a movie, of the genre <mask>.	 thriller	 B	 comedy	 of	 Bicycle	Drama	0.0	0.0
507	A Perfect World	A Perfect World is a movie, of the genre <mask>.	 of	 thriller	 fantasy	 romance	 genre	Crime|Drama|Thriller	0.0	0.3333333333333333
5073	The Son's Room	The Son's Room is a movie, of the genre <mask>.	 horror	 thriller	 genre	 variety	 above	Drama	0.0	0.0
5076	The Adventures of Huck Finn	The Adventures of Huck Finn is a movie, of the genre <mask>.	 comedy	 classic	 Comedy	 of	 adventure	Adventure|Children|Comedy|Drama	0.25	0.5
5078	Falling in Love	Falling in Love is a movie, of the genre <mask>.	 variety	 kind	 genre	 above	 romance	Drama|Romance	0.0	0.5
5079	Young at Heart	Young at Heart is a movie, of the genre <mask>.	 variety	 kind	 genre	 romance	 above	Drama|Musical|Romance	0.0	0.3333333333333333
50794	Smokin' Aces	Smokin' Aces is a movie, of the genre <mask>.	 variety	 kind	 genre	 type	 above	Action|Crime|Drama|Thriller	0.0	0.0
50796	Blood & Chocolate	Blood & Chocolate is a movie, of the genre <mask>.	 horror	 thriller	 Horror	 comedy	 romance	Drama|Fantasy|Horror|Romance	0.25	0.5
50798	Epic Movie	Epic Movie is a movie, of the genre <mask>.	 of	 Epic	 fantasy	 epic	 film	Adventure|Comedy	0.0	0.0
508	Philadelphia	Philadelphia is a movie, of the genre <mask>.	 variety	 kind	 genre	 type	 sort	Drama	0.0	0.0
50804	Hannibal Rising	Hannibal Rising is a movie, of the genre <mask>.	 horror	 genre	 Horror	 above	 variety	Drama|Horror|Thriller	0.3333333333333333	0.3333333333333333
50806	Norbit	Norbit is a movie, of the genre <mask>.	 thriller	 horror	 genre	 of	 Alien	Comedy|Romance	0.0	0.0
5085	Carmen Jones	Carmen Jones is a movie, of the genre <mask>.	 variety	 kind	 genre	 type	 sort	Drama|Musical	0.0	0.0
5087	Get Out Your Handkerchiefs	Get Out Your Handkerchiefs is a movie, of the genre <mask>.	 variety	 kind	 type	 sort	 genre	Comedy|Drama|Romance	0.0	0.0
50898	Lola	Lola is a movie, of the genre <mask>.	 variety	 kind	 genre	 type	 sort	Drama|Romance	0.0	0.0
509	The Piano	The Piano is a movie, of the genre <mask>.	 thriller	 musical	 Piano	 drama	 of	Drama|Romance	0.0	0.5
5090	The Hunchback of Notre Dame	The Hunchback of Notre Dame is a movie, of the genre <mask>.	 variety	 genre	 classic	 kind	 type	Drama	0.0	0.0
5091	Le Magnifique	Le Magnifique is a movie, of the genre <mask>.	 thriller	 horror	 comedy	 drama	 romance	Action|Comedy|Fantasy|Romance	0.0	0.5
5092	Big Fat Liar	Big Fat Liar is a movie, of the genre <mask>.	 variety	 kind	 genre	 type	 sort	Children|Comedy	0.0	0.0
50923	The Astronaut Farmer	The Astronaut Farmer is a movie, of the genre <mask>.	 genre	 comedy	 thriller	 Alien	 of	Drama	0.0	0.0
5093	Collateral Damage	Collateral Damage is a movie, of the genre <mask>.	 thriller	 horror	 war	 B	 of	Action|Thriller	0.5	0.5
50940	Murk	Murk is a movie, of the genre <mask>.	 variety	 kind	 genre	 type	 sort	Drama|Thriller	0.0	0.0
50949	Mafioso	Mafioso is a movie, of the genre <mask>.	 Mafia	 mafia	 thriller	 genre	 B	Comedy|Crime|Drama	0.0	0.0
510	Poetic Justice	Poetic Justice is a movie, of the genre <mask>.	 thriller	 comedy	 of	 genre	 horror	Drama	0.0	0.0
5102	Rookie of the Year	Rookie of the Year is a movie, of the genre <mask>.	 variety	 kind	 type	 sort	 genre	Comedy|Fantasy	0.0	0.0
5103	The Sandlot	The Sandlot is a movie, of the genre <mask>.	 thriller	 romance	 of	 comedy	 horror	Children|Comedy|Drama	0.0	0.3333333333333333
5105	Don't Look Now	Don't Look Now is a movie, of the genre <mask>.	 variety	 genre	 kind	 thriller	 above	Drama|Horror|Thriller	0.0	0.3333333333333333
5106	Crossroads	Crossroads is a movie, of the genre <mask>.	 variety	 genre	 kind	 sort	 type	Comedy|Musical|Romance	0.0	0.0
5107	Hart's War	Hart's War is a movie, of the genre <mask>.	 variety	 genre	 kind	 sort	 above	Drama|War	0.0	0.0
51077	Ghost Rider	Ghost Rider is a movie, of the genre <mask>.	 genre	 variety	 classic	 thereof	 of	Action|Fantasy|Thriller	0.0	0.0
5108	John Q	John Q is a movie, of the genre <mask>.	 variety	 kind	 genre	 type	 sort	Crime|Drama|Thriller	0.0	0.0
51080	Breach	Breach is a movie, of the genre <mask>.	 variety	 genre	 kind	 type	 thriller	Drama|Thriller	0.0	0.5
51084	Music and Lyrics	Music and Lyrics is a movie, of the genre <mask>.	 musical	 comedy	 drama	 music	 Comedy	Comedy|Romance	0.0	0.5
51088	Reno 911!: Miami	Reno 911!: Miami is a movie, of the genre <mask>.	 variety	 911	 thriller	 genre	 of	Comedy	0.0	0.0
5112	Last Orders	Last Orders is a movie, of the genre <mask>.	 variety	 kind	 genre	 sort	 type	Drama	0.0	0.0
5113	After the Fox	After the Fox is a movie, of the genre <mask>.	 thriller	 horror	 of	:	 Horror	Comedy|Crime	0.0	0.0
5114	The Bad and the Beautiful	The Bad and the Beautiful is a movie, of the genre <mask>.	 thriller	 romance	 horror	 drama	 comedy	Drama	0.0	1.0
5115	Cast a Giant Shadow	Cast a Giant Shadow is a movie, of the genre <mask>.	 horror	 thriller	 Horror	 fantasy	 comedy	Adventure|War	0.0	0.0
5116	Designing Woman	Designing Woman is a movie, of the genre <mask>.	 variety	 kind	 genre	 type	 sort	Comedy	0.0	0.0
5117	Funny Lady	Funny Lady is a movie, of the genre <mask>.	 comedy	 Comedy	 of	 variety	 LOL	Comedy|Musical	0.5	0.5
5118	The Heartbreak Kid	The Heartbreak Kid is a movie, of the genre <mask>.	 thriller	 comedy	 of	 horror	 B	Comedy|Romance	0.0	0.5
51187	Kidulthood	Kidulthood is a movie, of the genre <mask>.	 variety	 genre	 kind	 thereof	 above	Drama	0.0	0.0
5119	Saturday Night and Sunday Morning	Saturday Night and Sunday Morning is a movie, of the genre <mask>.	 variety	 genre	 kind	 above	 thereof	Drama	0.0	0.0
512	The Puppet Masters	The Puppet Masters is a movie, of the genre <mask>.	 horror	 thriller	 comedy	 Horror	 fantasy	Horror|Sci-Fi	0.5	0.5
5120	Sleuth	Sleuth is a movie, of the genre <mask>.	 thriller	 horror	 genre	 mystery	 Horror	Comedy|Mystery|Thriller	0.3333333333333333	0.6666666666666666
51203	Lady in Cement	Lady in Cement is a movie, of the genre <mask>.	 thriller	 romance	 horror	 of	 comedy	Crime|Drama|Mystery|Thriller	0.25	0.25
5121	Stroszek	Stroszek is a movie, of the genre <mask>.	 thriller	 horror	 genre	 comedy	 film	Comedy|Drama	0.0	0.5
5122	Summer of '42	Summer of '42 is a movie, of the genre <mask>.	 variety	 kind	 sort	 type	 genre	Drama	0.0	0.0
5123	A Touch of Class	A Touch of Class is a movie, of the genre <mask>.	 comedy	 variety	 thriller	 above	 genre	Comedy	1.0	1.0
5124	Town Without Pity	Town Without Pity is a movie, of the genre <mask>.	 horror	 thriller	 genre	 above	 documentary	Drama	0.0	0.0
51246	Salvatore Giuliano	Salvatore Giuliano is a movie, of the genre <mask>.	 thriller	 horror	 romance	 B	 comedy	Crime|Drama|War	0.0	0.0
5125	Used Cars	Used Cars is a movie, of the genre <mask>.	 Cars	 comedy	 of	 thriller	 genre	Comedy	0.0	1.0
51255	Hot Fuzz	Hot Fuzz is a movie, of the genre <mask>.	 variety	 kind	 genre	 type	 sort	Action|Comedy|Crime|Mystery	0.0	0.0
5126	The Deadly Mantis	The Deadly Mantis is a movie, of the genre <mask>.	 horror	 Alien	 genre	 thereof	 Godzilla	Horror|Sci-Fi	0.5	0.5
51265	Dead Heat on a Merry-Go-Round	Dead Heat on a Merry-Go-Round is a movie, of the genre <mask>.	 genre	 variety	 above	 thereof	 below	Comedy|Crime	0.0	0.0
5127	Dragonfly	Dragonfly is a movie, of the genre <mask>.	 Firefly	 thriller	 fantasy	 of	 romance	Drama|Fantasy|Mystery|Romance|Thriller	0.0	0.6
513	Radioland Murders	Radioland Murders is a movie, of the genre <mask>.	 variety	 genre	 kind	 sort	 type	Comedy|Mystery|Romance	0.0	0.0
51302	The Savage Innocents	The Savage Innocents is a movie, of the genre <mask>.	 horror	 thriller	 genre	 Horror	 comedy	Adventure|Crime|Drama	0.0	0.0
51314	Nuovomondo	Nuovomondo is a movie, of the genre <mask>.	 horror	 genre	 thriller	 of	 comedy	Adventure|Drama|Romance	0.0	0.0
51321	The Leopard Man	The Leopard Man is a movie, of the genre <mask>.	 thriller	 horror	 genre	 of	 B	Drama|Horror|Mystery|Thriller	0.25	0.5
51357	Citizen X	Citizen X is a movie, of the genre <mask>.	 variety	 genre	 kind	 sort	 type	Crime|Drama|Thriller	0.0	0.0
51380	The Canterbury Tales	The Canterbury Tales is a movie, of the genre <mask>.	 fantasy	 adaptation	 of	 comedy	 drama	Comedy|Drama	0.0	1.0
5139	The Bad News Bears	The Bad News Bears is a movie, of the genre <mask>.	 comedy	 of	 B	 Pixar	 horror	Comedy	1.0	1.0
514	The Ref	The Ref is a movie, of the genre <mask>.	 thriller	 genre	 variety	 of	 comedy	Comedy	0.0	1.0
51402	The Forest for the Trees	The Forest for the Trees is a movie, of the genre <mask>.	 thriller	 above	 of	 documentary	 Trees	Drama	0.0	0.0
51412	Next	Next is a movie, of the genre <mask>.	 variety	 thriller	 above	 genre	 horror	Action|Sci-Fi|Thriller	0.0	0.3333333333333333
51418	Breaking and Entering	Breaking and Entering is a movie, of the genre <mask>.	 thriller	 B	 of	 comedy	 horror	Drama	0.0	0.0
5142	The Fireman's Ball	The Fireman's Ball is a movie, of the genre <mask>.	 variety	 genre	 above	 kind	 type	Comedy|Drama	0.0	0.0
5147	Wild Strawberries	Wild Strawberries is a movie, of the genre <mask>.	 romance	 comedy	 horror	 thriller	 indie	Drama	0.0	0.0
51498	2001 Maniacs	2001 Maniacs is a movie, of the genre <mask>.	 2001	 comedy	 2000	 thriller	 2002	Comedy|Horror	0.0	0.5
515	The Remains of the Day	The Remains of the Day is a movie, of the genre <mask>.	 thriller	 horror	 of	 Horror	 genre	Drama|Romance	0.0	0.0
51503	Wise Guys	Wise Guys is a movie, of the genre <mask>.	 variety	 comedy	 genre	 thereof	 of	Comedy|Crime	0.0	0.5
5152	We Were Soldiers	We Were Soldiers is a movie, of the genre <mask>.	 variety	 WWII	 war	 genre	 Army	Action|Drama|War	0.0	0.3333333333333333
51520	Teen Wolf Too	Teen Wolf Too is a movie, of the genre <mask>.	 variety	 kind	 type	 sort	 genre	Comedy	0.0	0.0
51528	La commare secca	La commare secca is a movie, of the genre <mask>.	 comedy	 thriller	 drama	 horror	 romance	Drama|Mystery	0.0	0.5
51540	Zodiac	Zodiac is a movie, of the genre <mask>.	 genre	 variety	 kind	 type	 thereof	Crime|Drama|Thriller	0.0	0.0
5157	The Church	The Church is a movie, of the genre <mask>.	 horror	 genre	 thriller	 variety	 religion	Drama|Fantasy|Horror	0.3333333333333333	0.3333333333333333
51575	Wild Hogs	Wild Hogs is a movie, of the genre <mask>.	 variety	 above	 genre	 thereof	 horror	Adventure|Comedy	0.0	0.0
51579	Man About Town	Man About Town is a movie, of the genre <mask>.	 variety	 genre	 kind	 above	 sort	Comedy|Drama	0.0	0.0
516	Renaissance Man	Renaissance Man is a movie, of the genre <mask>.	 variety	 genre	 kind	 sort	 type	Comedy|Drama	0.0	0.0
5161	Intersection	Intersection is a movie, of the genre <mask>.	 variety	 genre	 thriller	 kind	 Fusion	Drama|Romance	0.0	0.0
51617	Unfaithfully Yours	Unfaithfully Yours is a movie, of the genre <mask>.	 variety	 kind	 sort	 type	 genre	Comedy|Romance	0.0	0.0
5162	Jo Jo Dancer, Your Life Is Calling	Jo Jo Dancer, Your Life Is Calling is a movie, of the genre <mask>.	 variety	 kind	 genre	 above	 type	Comedy|Drama	0.0	0.0
51638	The Westerner	The Westerner is a movie, of the genre <mask>.	 Western	 variety	 genre	 type	 kind	Western	1.0	1.0
51662	300	300 is a movie, of the genre <mask>.	 300	 variety	 kind	 genre	 classic	Action|Fantasy|War|IMAX	0.0	0.0
5167	My Favorite Brunette	My Favorite Brunette is a movie, of the genre <mask>.	 comedy	 romance	 Comedy	 thriller	 B	Comedy|Mystery	0.5	0.5
51678	Julius Caesar	Julius Caesar is a movie, of the genre <mask>.	 variety	 genre	 kind	 classic	 type	Drama	0.0	0.0
5168	Royal Wedding	Royal Wedding is a movie, of the genre <mask>.	 variety	 above	 genre	 of	 classic	Comedy|Musical|Romance	0.0	0.0
51686	Three Smart Girls	Three Smart Girls is a movie, of the genre <mask>.	 variety	 kind	 genre	 above	 sort	Comedy|Musical|Romance	0.0	0.0
5169	Scarlet Street	Scarlet Street is a movie, of the genre <mask>.	 thriller	 horror	 genre	 variety	 B	Film-Noir	0.0	0.0
51694	Starter for 10	Starter for 10 is a movie, of the genre <mask>.	 variety	 genre	 thriller	 above	 of	Drama|Romance	0.0	0.0
51698	The Last Mimzy	The Last Mimzy is a movie, of the genre <mask>.	 horror	 genre	 thriller	 variety	 comedy	Adventure|Children|Sci-Fi	0.0	0.0
51705	Priceless	Priceless is a movie, of the genre <mask>.	 thriller	 romance	 horror	 comedy	 of	Comedy|Romance	0.0	1.0
5171	The Time Machine	The Time Machine is a movie, of the genre <mask>.	 thriller	 of	 classic	 B	 genre	Action|Adventure|Sci-Fi	0.0	0.0
5177	The Magnificent Ambersons	The Magnificent Ambersons is a movie, of the genre <mask>.	 variety	 genre	 type	 kind	 of	Drama|Romance	0.0	0.0
51773	America America	America America is a movie, of the genre <mask>.	 thriller	 genre	 of	 variety	 horror	Drama	0.0	0.0
518	The Road to Wellville	The Road to Wellville is a movie, of the genre <mask>.	 variety	 genre	 kind	 sort	 type	Comedy	0.0	0.0
51800	Kippur	Kippur is a movie, of the genre <mask>.	 horror	 thriller	 of	 genre	 variety	Drama|War	0.0	0.0
51820	Flower Drum Song	Flower Drum Song is a movie, of the genre <mask>.	 romance	 horror	 musical	 thriller	 fantasy	Comedy|Musical|Romance	0.3333333333333333	0.6666666666666666
51834	Becoming Jane	Becoming Jane is a movie, of the genre <mask>.	 variety	 kind	 genre	 sort	 type	Drama|Romance	0.0	0.0
5184	Heaven's Gate	Heaven's Gate is a movie, of the genre <mask>.	 variety	 genre	 kind	 sort	 type	Western	0.0	0.0
5185	Hero at Large	Hero at Large is a movie, of the genre <mask>.	 thriller	 comedy	 of	 genre	 Comedy	Comedy	0.0	1.0
51857	A Taste of Honey	A Taste of Honey is a movie, of the genre <mask>.	 variety	 romance	 comedy	 above	 thriller	Drama	0.0	0.0
5187	Hopscotch	Hopscotch is a movie, of the genre <mask>.	 comedy	 of	 horror	 thriller	 Comedy	Comedy	1.0	1.0
