ID	__name__	probes_2	prediction_1	prediction_2	prediction_3	prediction_4	prediction_5	labels	R@1	R@5
2735	The Golden Child	The Golden Child is a movie and starring Eddie Murphy and directed by Michael Ritchie, of the genre <mask>.	 films	 genre	 franchise	 film	 comedy	Action|Adventure|Comedy|Fantasy|Mystery	0.0	0.2
27356	Big Animal	Big Animal is a movie and starring Jerzy Stuhr and directed by Jerzy Stuhr, of the genre <mask>.	 genre	 franchise	 films	 film	 series	Comedy|Drama	0.0	0.0
27368	Asterix & Obelix: Mission Cleopatra	Asterix & Obelix: Mission Cleopatra is a movie and starring Philippe Chany and directed by Alain Chabat, of the genre <mask>.	 genre	 franchise	 films	 series	 fame	Adventure|Comedy|Fantasy	0.0	0.0
27373	61*	61* is a movie and starring Thomas Jane and directed by Billy Crystal, of the genre <mask>.	 61	 1961	 60	 film	 1960	Drama	0.0	0.0
27376	The Tunnel	The Tunnel is a movie and starring Sebastian Koch and directed by Roland Suso Richter, of the genre <mask>.	 genre	 films	 fame	 film	 series	Action|Drama|Thriller	0.0	0.0
2738	Crimes of the Heart	Crimes of the Heart is a movie and starring Diane Keaton and directed by Bruce Beresford, of the genre <mask>.	 genre	 films	 series	 film	 thriller	Comedy|Drama	0.0	0.0
2739	The Color Purple	The Color Purple is a movie and starring Whoopi Goldberg and directed by Steven Spielberg, of the genre <mask>.	 film	 films	 movies	 genre	 1978	Drama	0.0	0.0
27392	Run Ronnie Run	Run Ronnie Run is a movie and starring David Koechner and directed by Troy Miller, of the genre <mask>.	 genre	 franchise	 films	 name	 series	Comedy	0.0	0.0
274	Man of the House	Man of the House is a movie and starring Farrah Fawcett and directed by James Orr, of the genre <mask>.	 genre	 films	 film	 name	 classic	Comedy	0.0	0.0
27408	Ripley's Game	Ripley's Game is a movie and starring Hanns Zischler and directed by Liliana Cavani, of the genre <mask>.	 genre	 cinema	 film	 series	 films	Drama|Thriller	0.0	0.0
27416	Jalla! Jalla!	Jalla! Jalla! is a movie and starring Tuva Novotny and directed by Josef Fares, of the genre <mask>.	 genre	 cinema	 film	 films	 Cinema	Comedy|Drama|Romance	0.0	0.0
27420	Teknolust	Teknolust is a movie and starring Karen Black and directed by Lynn Hershman Leeson, of the genre <mask>.	 genre	 films	 franchise	 fame	 series	Comedy|Drama|Romance|Sci-Fi	0.0	0.0
27426	The Accidental Spy	The Accidental Spy is a movie and starring Jackie Chan and directed by Teddy Chan, of the genre <mask>.	 thriller	 espionage	 film	 comedy	 genre	Action|Comedy|Thriller	0.3333333333333333	0.6666666666666666
27431	The Adversary	The Adversary is a movie and starring Daniel Auteuil and directed by Nicole Garcia, of the genre <mask>.	 genre	 film	 films	 series	 name	Crime|Drama|Mystery|Thriller	0.0	0.0
2744	Otello	Otello is a movie and starring Katia Ricciarelli and directed by Franco Zeffirelli, of the genre <mask>.	 genre	 films	 film	 cinema	 movies	Drama	0.0	0.0
2745	The Mission	The Mission is a movie and starring Robert De Niro and directed by Roland Joffé, of the genre <mask>.	 genre	 films	 film	 movies	 cinema	Drama	0.0	0.0
27455	Godzilla, Mothra and King Ghidorah: Giant Monsters All-Out Attack	Godzilla, Mothra and King Ghidorah: Giant Monsters All-Out Attack is a movie and starring Ryudo Uzaki and directed by Shūsuke Kaneko, of the genre <mask>.	 franchise	 series	 genre	 films	 film	Action|Fantasy|Sci-Fi	0.0	0.0
2746	Little Shop of Horrors	Little Shop of Horrors is a movie and starring John Candy and directed by Frank Oz, of the genre <mask>.	 1978	 genre	 film	 horror	 films	Comedy|Horror|Musical	0.0	0.3333333333333333
27469	Millennium Mambo	Millennium Mambo is a movie and starring Shu Qi and directed by Hou Hsiao-Hsien, of the genre <mask>.	 genre	 film	 films	 movies	 series	Drama|Romance	0.0	0.0
2748	Allan Quatermain and the Lost City of Gold	Allan Quatermain and the Lost City of Gold is a movie and starring Sharon Stone and directed by Gary Nelson, of the genre <mask>.	 genre	 films	 film	 franchise	 series	Action|Adventure|Comedy	0.0	0.0
2750	Radio Days	Radio Days is a movie and starring Larry David and directed by Woody Allen, of the genre <mask>.	 comedy	 film	 sitcom	 1984	 Comedy	Comedy|Drama	0.5	0.5
27506	Hukkle	Hukkle is a movie and starring Attila Kaszás and directed by György Pálfi, of the genre <mask>.	 genre	 film	 cinema	 comedy	 films	Crime|Drama|Mystery	0.0	0.0
27518	Dil Chahta Hai	Dil Chahta Hai is a movie and starring Aamir Khan and directed by Farhan Akhtar, of the genre <mask>.	 comedy	 film	 genre	 thriller	 films	Comedy|Drama	0.5	0.5
2752	Outrageous Fortune	Outrageous Fortune is a movie and starring Bette Midler and directed by Arthur Hiller, of the genre <mask>.	 genre	 comedy	 1978	 film	 films	Comedy|Mystery	0.0	0.5
27524	The Gathering	The Gathering is a movie and starring Kerry Fox and directed by Brian Gilbert, of the genre <mask>.	 genre	 franchise	 films	 film	 series	Horror|Mystery|Thriller	0.0	0.0
27528	The Warrior	The Warrior is a movie and starring Irrfan Khan and directed by Asif Kapadia, of the genre <mask>.	 films	 genre	 franchise	 film	 fame	Adventure|Drama	0.0	0.0
2753	The Bedroom Window	The Bedroom Window is a movie and starring Isabelle Huppert and directed by Curtis Hanson, of the genre <mask>.	 genre	 films	 film	 franchise	 fame	Thriller	0.0	0.0
2757	Frances	Frances is a movie and starring Sam Shepard and directed by Graeme Clifford, of the genre <mask>.	 films	 genre	 series	 fame	 film	Drama	0.0	0.0
27573	Stratosphere Girl	Stratosphere Girl is a movie and starring Filip Peeters and directed by Matthias X. Oberg, of the genre <mask>.	 genre	 films	 film	 fame	 series	Drama|Mystery	0.0	0.0
2758	Plenty	Plenty is a movie and starring Meryl Streep and directed by Fred Schepisi, of the genre <mask>.	 films	 fame	 genre	 previously	 film	Drama	0.0	0.0
276	Milk Money	Milk Money is a movie and starring Adam LaVorgna and directed by Richard Benjamin, of the genre <mask>.	 genre	 films	 film	 name	 franchise	Comedy|Romance	0.0	0.0
27618	A Sound of Thunder	A Sound of Thunder is a movie and starring Armin Rohde and directed by Peter Hyams, of the genre <mask>.	 genre	 film	 1978	 thriller	 1979	Action|Adventure|Drama|Sci-Fi|Thriller	0.0	0.2
2762	The Sixth Sense	The Sixth Sense is a movie and starring Bruce Willis and directed by M. Night Shyamalan, of the genre <mask>.	 film	 films	 genre	 thriller	 trilogy	Drama|Horror|Mystery	0.0	0.0
2763	The Thomas Crown Affair	The Thomas Crown Affair is a movie and starring Pierce Brosnan and directed by John McTiernan, of the genre <mask>.	 genre	 films	 film	 series	 movies	Action|Mystery	0.0	0.0
27639	Twin Sisters	Twin Sisters is a movie and starring Gudrun Okras and directed by Ben Sombogaart, of the genre <mask>.	 genre	 films	 film	 name	 fame	Drama|Romance|War	0.0	0.0
2764	The Thomas Crown Affair	The Thomas Crown Affair is a movie and starring Todd Martin and directed by Norman Jewison, of the genre <mask>.	 genre	 films	 film	 series	 movies	Crime|Drama|Romance|Thriller	0.0	0.0
27641	Upswing	Upswing is a movie and starring Petteri Summanen and directed by Johanna Vuoksenmaa, of the genre <mask>.	 genre	 film	 series	 cinema	 thriller	Comedy|Drama	0.0	0.0
27643	Bad Boys	Bad Boys is a movie and starring Peter Franzén and directed by Aleksi Mäkelä, of the genre <mask>.	 genre	 film	 films	 movies	 cinema	Action|Crime|Drama	0.0	0.0
27644	Remember Me, My Love	Remember Me, My Love is a movie and starring Gabriele Lavia and directed by Gabriele Muccino, of the genre <mask>.	 genre	 cinema	 Italy	 film	 films	Comedy|Drama|Romance	0.0	0.0
27664	The Brown Bunny	The Brown Bunny is a movie and starring Chloë Sevigny and directed by Vincent Gallo, of the genre <mask>.	 genre	 films	 film	 franchise	 movies	Drama	0.0	0.0
27671	Elina: As If I Wasn't There	Elina: As If I Wasn't There is a movie and starring Bibi Andersson and directed by Klaus Härö, of the genre <mask>.	 genre	 film	 films	 Sweden	 series	Children|Drama	0.0	0.0
27674	11:14	11:14 is a movie and starring Clark Gregg and directed by Greg Marcks, of the genre <mask>.	 genre	 franchise	 films	 series	 fame	Comedy|Crime|Drama|Mystery|Thriller	0.0	0.0
27685	Bring It On Again	Bring It On Again is a movie and starring Bethany Joy Lenz and directed by Damon Santostefano, of the genre <mask>.	 genre	 franchise	 films	 fame	 film	Comedy	0.0	0.0
2769	The Yards	The Yards is a movie and starring Joaquin Phoenix and directed by James Gray, of the genre <mask>.	 genre	 thriller	 film	 films	 variety	Crime|Drama	0.0	0.0
277	Miracle on 34th Street	Miracle on 34th Street is a movie and starring Richard Attenborough and directed by Les Mayfield, of the genre <mask>.	 genre	 films	 name	 variety	 film	Drama	0.0	0.0
2770	Bowfinger	Bowfinger is a movie and starring Eddie Murphy and directed by Frank Oz, of the genre <mask>.	 genre	 comedy	 films	 film	 series	Comedy	0.0	1.0
27706	Lemony Snicket's A Series of Unfortunate Events	Lemony Snicket's A Series of Unfortunate Events is a movie and starring Meryl Streep and directed by Brad Silberling, of the genre <mask>.	 genre	 series	 films	 franchise	 film	Adventure|Children|Comedy|Fantasy	0.0	0.0
27716	The Green Butchers	The Green Butchers is a movie and starring Mads Mikkelsen and directed by Anders Thomas Jensen, of the genre <mask>.	 genre	 films	 film	 series	 fame	Comedy|Crime|Drama|Romance	0.0	0.0
2772	Detroit Rock City	Detroit Rock City is a movie and starring Kristin Booth and directed by Adam Rifkin, of the genre <mask>.	 genre	 franchise	 films	 film	 fame	Comedy	0.0	0.0
27721	A Very Long Engagement	A Very Long Engagement is a movie and starring Marion Cotillard and directed by Jean-Pierre Jeunet, of the genre <mask>.	 genre	 films	 film	 fame	 name	Drama|Mystery|Romance|War	0.0	0.0
27727	Head-On	Head-On is a movie and starring Birol Ünel and directed by Fatih Akın, of the genre <mask>.	 genre	 film	 thriller	 Turkey	 cinema	Drama|Romance	0.0	0.0
27729	Kal Ho Naa Ho	Kal Ho Naa Ho is a movie and starring Kajol and directed by Nikhil Advani, of the genre <mask>.	 genre	 films	 film	 franchise	 movies	Comedy|Drama|Romance	0.0	0.0
2773	Alice and Martin	Alice and Martin is a movie and starring Mathieu Amalric and directed by André Téchiné, of the genre <mask>.	 genre	 series	 films	 film	 Alice	Drama	0.0	0.0
27734	In My Country	In My Country is a movie and starring Juliette Binoche and directed by John Boorman, of the genre <mask>.	 genre	 films	 movies	 film	 fame	Drama	0.0	0.0
27744	Facing Windows	Facing Windows is a movie and starring Giovanna Mezzogiorno and directed by Ferzan Özpetek, of the genre <mask>.	 genre	 film	 films	 Turkey	 fame	Drama|Romance	0.0	0.0
27752	Dark Woods	Dark Woods is a movie and starring Bjørn Floberg and directed by Pål Øie, of the genre <mask>.	 genre	 films	 film	 series	 movies	Adventure|Horror|Mystery|Thriller	0.0	0.0
27773	Oldboy	Oldboy is a movie and starring Oh Dal-su and directed by Park Chan-wook, of the genre <mask>.	 genre	 films	 franchise	 series	 film	Mystery|Thriller	0.0	0.0
27784	One Missed Call	One Missed Call is a movie and starring Anna Nagata and directed by Takashi Miike, of the genre <mask>.	 Akira	 fame	 films	 genre	 series	Horror|Mystery	0.0	0.0
27788	The Jacket	The Jacket is a movie and starring Daniel Craig and directed by John Maybury, of the genre <mask>.	 genre	 film	 films	 thriller	 franchise	Drama|Mystery|Sci-Fi|Thriller	0.0	0.25
2779	Heaven Can Wait	Heaven Can Wait is a movie and starring Warren Beatty and directed by Warren Beatty, of the genre <mask>.	 Christianity	 comedy	 genre	 film	 religion	Comedy	0.0	1.0
27790	Millions	Millions is a movie and starring James Nesbitt and directed by Danny Boyle, of the genre <mask>.	 genre	 films	 film	 thriller	 franchise	Children|Comedy|Crime|Drama|Fantasy	0.0	0.0
27792	The Saddest Music in the World	The Saddest Music in the World is a movie and starring Maria de Medeiros and directed by Guy Maddin, of the genre <mask>.	 genre	 film	 cinema	 films	 movies	Comedy|Drama|Fantasy|Musical|Romance	0.0	0.0
278	Miami Rhapsody	Miami Rhapsody is a movie and starring Antonio Banderas and directed by David Frankel, of the genre <mask>.	 genre	 films	 film	 franchise	 name	Comedy	0.0	0.0
2780	The Raven	The Raven is a movie and starring Jack Nicholson and directed by Roger Corman, of the genre <mask>.	 genre	 film	 films	 1978	 movies	Comedy|Horror	0.0	0.0
27802	Infernal Affairs II	Infernal Affairs II is a movie and starring Eric Tsang and directed by Andrew Lau, of the genre <mask>.	 genre	 films	 series	 franchise	 film	Action|Crime|Drama|Thriller	0.0	0.0
27803	The Sea Inside	The Sea Inside is a movie and starring Javier Bardem and directed by Alejandro Amenábar, of the genre <mask>.	 genre	 films	 film	 fame	 movies	Drama	0.0	0.0
27808	Spanglish	Spanglish is a movie and starring Adam Sandler and directed by James L. Brooks, of the genre <mask>.	 films	 comedy	 film	 franchise	 genre	Comedy|Drama|Romance	0.0	0.3333333333333333
27815	The Chorus	The Chorus is a movie and starring Jacques Perrin and directed by Christophe Barratier, of the genre <mask>.	 genre	 cinema	 film	 films	 series	Drama	0.0	0.0
27821	The Interpreter	The Interpreter is a movie and starring Sean Penn and directed by Sydney Pollack, of the genre <mask>.	 genre	 films	 film	 series	 fame	Drama|Thriller	0.0	0.0
27822	Open Water	Open Water is a movie and starring Blanchard Ryan and directed by Chris Kentis, of the genre <mask>.	 genre	 films	 franchise	 film	 series	Drama|Thriller	0.0	0.0
27831	Layer Cake	Layer Cake is a movie and starring Daniel Craig and directed by Matthew Vaughn, of the genre <mask>.	 genre	 films	 franchise	 film	 movies	Crime|Drama|Thriller	0.0	0.0
27833	Silver City	Silver City is a movie and starring Richard Dreyfuss and directed by John Sayles, of the genre <mask>.	 genre	 films	 film	 series	 name	Comedy|Drama|Mystery|Thriller	0.0	0.0
27834	The Return	The Return is a movie and starring Ivan Dobronravov and directed by Andrey Zvyagintsev, of the genre <mask>.	 genre	 film	 films	 cinema	 series	Drama	0.0	0.0
27837	Flight of the Phoenix	Flight of the Phoenix is a movie and starring Hugh Laurie and directed by John Moore, of the genre <mask>.	 genre	 film	 thriller	 films	 comedy	Action|Adventure	0.0	0.0
27851	Ae Fond Kiss...	Ae Fond Kiss... is a movie and starring Gary Lewis and directed by Ken Loach, of the genre <mask>.	 genre	 films	 film	 variety	 series	Drama|Romance	0.0	0.0
27857	As It Is in Heaven	As It Is in Heaven is a movie and starring Mircea Crișan and directed by Kay Pollak, of the genre <mask>.	 genre	 film	 films	 movies	 Christianity	Drama|Musical|Romance	0.0	0.0
2786	Haunted Honeymoon	Haunted Honeymoon is a movie and starring Gene Wilder and directed by Gene Wilder, of the genre <mask>.	 horror	 film	 genre	 comedy	 1978	Comedy	0.0	1.0
27864	She Hate Me	She Hate Me is a movie and starring Q-Tip and directed by Spike Lee, of the genre <mask>.	 genre	 film	 films	 comedy	 1978	Comedy|Drama	0.0	0.5
2787	Cat's Eye	Cat's Eye is a movie and starring Candy Clark and directed by Lewis Teague, of the genre <mask>.	 genre	 films	 series	 1978	 film	Horror	0.0	0.0
27876	Schultze Gets the Blues	Schultze Gets the Blues is a movie and starring Horst Krause and directed by Michael Schorr, of the genre <mask>.	 genre	 films	 fame	 film	 series	Comedy|Drama	0.0	0.0
2788	And Now for Something Completely Different	And Now for Something Completely Different is a movie and starring Terry Gilliam and directed by Ian MacNaughton, of the genre <mask>.	 genre	 films	 series	 film	 fame	Comedy	0.0	0.0
2789	Damien: Omen II	Damien: Omen II is a movie and starring Lance Henriksen and directed by Don Taylor, of the genre <mask>.	 franchise	 series	 film	 genre	 thriller	Horror	0.0	0.0
279	My Family	My Family is a movie and starring Thomas Rosales Jr. and directed by Gregory Nava, of the genre <mask>.	 genre	 films	 film	 fame	 franchise	Drama	0.0	0.0
27904	A Scanner Darkly	A Scanner Darkly is a movie and starring Keanu Reeves and directed by Richard Linklater, of the genre <mask>.	 genre	 film	 films	 thriller	 franchise	Animation|Drama|Mystery|Sci-Fi|Thriller	0.0	0.2
2791	Airplane!	Airplane! is a movie and starring Leslie Nielsen and directed by Jerry Zucker, of the genre <mask>.	 genre	 films	 franchise	 film	 fame	Comedy	0.0	0.0
2792	Airplane II: The Sequel	Airplane II: The Sequel is a movie and starring William Shatner and directed by Ken Finkleman, of the genre <mask>.	 genre	 film	 franchise	 films	 trilogy	Comedy	0.0	0.0
2793	An American Werewolf in Paris	An American Werewolf in Paris is a movie and starring Julie Bowen and directed by Anthony Waller, of the genre <mask>.	 genre	 series	 franchise	 film	 horror	Comedy|Horror|Romance|Thriller	0.0	0.25
2794	National Lampoon's European Vacation	National Lampoon's European Vacation is a movie and starring Willy Millowitsch and directed by Amy Heckerling, of the genre <mask>.	 films	 film	 series	 genre	 comedy	Adventure|Comedy|Romance	0.0	0.3333333333333333
2795	National Lampoon's Vacation	National Lampoon's Vacation is a movie and starring Eddie Bracken and directed by Harold Ramis, of the genre <mask>.	 genre	 comedy	 films	 series	 film	Comedy	0.0	1.0
2797	Big	Big is a movie and starring Tom Hanks and directed by Penny Marshall, of the genre <mask>.	 genre	 films	 movies	 franchise	 film	Comedy|Drama|Fantasy|Romance	0.0	0.0
2798	Problem Child	Problem Child is a movie and starring Amy Yasbeck and directed by Dennis Dugan, of the genre <mask>.	 genre	 films	 franchise	 series	 film	Children|Comedy	0.0	0.0
2799	Problem Child 2	Problem Child 2 is a movie and starring Amy Yasbeck and directed by Brian Levant, of the genre <mask>.	 franchise	 films	 film	 genre	 series	Comedy	0.0	0.0
28	Persuasion	Persuasion is a movie and starring Fiona Shaw and directed by Roger Michell, of the genre <mask>.	 genre	 film	 romance	 films	 comedy	Drama|Romance	0.0	0.5
2802	Tequila Sunrise	Tequila Sunrise is a movie and starring Mel Gibson and directed by Robert Towne, of the genre <mask>.	 genre	 films	 film	 movies	 franchise	Action|Drama|Romance|Thriller	0.0	0.0
2803	The Pelican Brief	The Pelican Brief is a movie and starring Julia Roberts and directed by Alan J. Pakula, of the genre <mask>.	 films	 genre	 film	 movies	 franchise	Crime|Drama|Mystery|Romance|Thriller	0.0	0.0
2806	Teaching Mrs. Tingle	Teaching Mrs. Tingle is a movie and starring Marisa Coughlan and directed by Kevin Williamson, of the genre <mask>.	 genre	 films	 name	 film	 franchise	Comedy|Thriller	0.0	0.0
2807	Universal Soldier: The Return	Universal Soldier: The Return is a movie and starring Bill Goldberg and directed by Mick Rogers, of the genre <mask>.	 franchise	 series	 genre	 film	 films	Action|Sci-Fi	0.0	0.0
281	Nobody's Fool	Nobody's Fool is a movie and starring Bruce Willis and directed by Robert Benton, of the genre <mask>.	 genre	 films	 franchise	 series	 film	Comedy|Drama|Romance	0.0	0.0
2819	Three Days of the Condor	Three Days of the Condor is a movie and starring Robert Redford and directed by Sydney Pollack, of the genre <mask>.	 genre	 1978	 films	 film	 series	Drama|Mystery|Romance|Thriller	0.0	0.0
282	Nell	Nell is a movie and starring Natasha Richardson and directed by Michael Apted, of the genre <mask>.	 films	 genre	 film	 fame	 series	Drama	0.0	0.0
2822	Medicine Man	Medicine Man is a movie and starring Sean Connery and directed by John McTiernan, of the genre <mask>.	 genre	 films	 film	 series	 movies	Adventure|Romance	0.0	0.0
2826	The 13th Warrior	The 13th Warrior is a movie and starring Antonio Banderas and directed by Michael Crichton, of the genre <mask>.	 genre	 film	 films	 series	 franchise	Action|Adventure|Fantasy	0.0	0.0
2827	The Astronaut's Wife	The Astronaut's Wife is a movie and starring Johnny Depp and directed by Rand Ravich, of the genre <mask>.	 genre	 films	 franchise	 film	 movies	Horror|Sci-Fi|Thriller	0.0	0.0
2828	Dudley Do-Right	Dudley Do-Right is a movie and starring Louis Mustillo and directed by Hugh Wilson, of the genre <mask>.	 genre	 films	 film	 series	 movies	Children|Comedy	0.0	0.0
2830	Cabaret Balkan	Cabaret Balkan is a movie and starring Lazar Ristovski and directed by Goran Paskaljević, of the genre <mask>.	 comedy	 genre	 cinema	 film	 B	Drama	0.0	0.0
2841	Stir of Echoes	Stir of Echoes is a movie and starring Jennifer Morrison and directed by David Koepp, of the genre <mask>.	 films	 genre	 film	 series	 thriller	Horror|Mystery|Thriller	0.0	0.3333333333333333
2844	The Minus Man	The Minus Man is a movie and starring Brian Cox and directed by Hampton Fancher, of the genre <mask>.	 genre	 films	 film	 franchise	 movies	Drama|Mystery	0.0	0.0
2847	Only Angels Have Wings	Only Angels Have Wings is a movie and starring Cary Grant and directed by Howard Hawks, of the genre <mask>.	 genre	 film	 comedy	 1959	 films	Adventure|Drama|Romance	0.0	0.0
2850	Public Access	Public Access is a movie and starring Christopher McQuarrie and directed by Bryan Singer, of the genre <mask>.	 genre	 film	 comedy	 thriller	 films	Drama|Thriller	0.0	0.5
2858	American Beauty	American Beauty is a movie and starring Kevin Spacey and directed by Sam Mendes, of the genre <mask>.	 genre	 film	 films	 romance	 comedy	Drama|Romance	0.0	0.5
2860	Blue Streak	Blue Streak is a movie and starring Dave Chappelle and directed by Les Mayfield, of the genre <mask>.	 genre	 films	 comedy	 series	 movies	Comedy	0.0	1.0
2862	Caligula	Caligula is a movie and starring Peter O'Toole and directed by Tinto Brass, of the genre <mask>.	 genre	 films	 film	 series	 franchise	Drama	0.0	0.0
2863	A Hard Day's Night	A Hard Day's Night is a movie and starring John Lennon and directed by Richard Lester, of the genre <mask>.	 1968	 1978	 1969	 1979	 1980	Adventure|Comedy|Musical	0.0	0.0
2864	Splendor	Splendor is a movie and starring Adam Carolla and directed by Gregg Araki, of the genre <mask>.	 franchise	 films	 series	 fame	 film	Comedy	0.0	0.0
2867	Fright Night	Fright Night is a movie and starring Roddy McDowall and directed by Tom Holland, of the genre <mask>.	 genre	 horror	 film	 thriller	 films	Comedy|Horror|Thriller	0.0	0.6666666666666666
2868	Fright Night Part 2	Fright Night Part 2 is a movie and starring Roddy McDowall and directed by Tommy Lee Wallace, of the genre <mask>.	 genre	 franchise	 series	 films	 film	Horror	0.0	0.0
2870	Barefoot in the Park (film)	Barefoot in the Park (film) is a movie and starring Jane Fonda and directed by Gene Saks, of the genre <mask>.	 genre	 film	 films	 comedy	 variety	Comedy	0.0	1.0
2871	Deliverance	Deliverance is a movie and starring Ed O'Neill and directed by John Boorman, of the genre <mask>.	 genre	 films	 series	 variety	 movies	Adventure|Drama|Thriller	0.0	0.0
2872	Excalibur	Excalibur is a movie and starring Liam Neeson and directed by John Boorman, of the genre <mask>.	 genre	 films	 franchise	 film	 series	Adventure|Fantasy	0.0	0.0
2874	The Pajama Game	The Pajama Game is a movie and starring Doris Day and directed by Stanley Donen, of the genre <mask>.	 1978	 comedy	 genre	 1979	 1959	Comedy|Musical|Romance	0.0	0.3333333333333333
2875	Sommersby	Sommersby is a movie and starring Richard Gere and directed by Jon Amiel, of the genre <mask>.	 genre	 films	 film	 series	 franchise	Drama|Mystery|Romance	0.0	0.0
2877	Tommy	Tommy is a movie and starring Elton John and directed by Ken Russell, of the genre <mask>.	 fame	 films	 classic	 franchise	 genre	Musical	0.0	0.0
288	Natural Born Killers	Natural Born Killers is a movie and starring Dale Dye and directed by Oliver Stone, of the genre <mask>.	 genre	 film	 thriller	 horror	 films	Action|Crime|Thriller	0.0	0.3333333333333333
2881	Double Jeopardy	Double Jeopardy is a movie and starring Annabeth Gish and directed by Bruce Beresford, of the genre <mask>.	 genre	 films	 franchise	 fame	 series	Action|Crime|Drama|Thriller	0.0	0.0
2882	Jakob the Liar	Jakob the Liar is a movie and starring Justus von Dohnányi and directed by Peter Kassovitz, of the genre <mask>.	 genre	 films	 fame	 film	 series	Drama	0.0	0.0
2883	Mumford	Mumford is a movie and starring Jason Lee and directed by Lawrence Kasdan, of the genre <mask>.	 films	 genre	 franchise	 series	 movies	Comedy|Drama	0.0	0.0
2886	The Adventures of Elmo in Grouchland	The Adventures of Elmo in Grouchland is a movie and starring Steve Whitmire and directed by Gary Halvorson, of the genre <mask>.	 films	 franchise	 genre	 series	 film	Children|Comedy	0.0	0.0
2889	Mystery, Alaska	Mystery, Alaska is a movie and starring Little Richard and directed by Jay Roach, of the genre <mask>.	 genre	 films	 series	 fame	 movies	Comedy|Drama	0.0	0.0
289	Only You	Only You is a movie and starring Robert Downey Jr. and directed by Norman Jewison, of the genre <mask>.	 films	 genre	 franchise	 movies	 fame	Comedy|Romance	0.0	0.0
2896	Alvarez Kelly	Alvarez Kelly is a movie and starring William Holden and directed by Edward Dmytryk, of the genre <mask>.	 genre	 films	 name	 film	 movies	Western	0.0	0.0
2897	And the Ship Sails On	And the Ship Sails On is a movie and starring Freddie Jones and directed by Federico Fellini, of the genre <mask>.	 genre	 films	 cinema	 film	 series	Comedy|War	0.0	0.0
2898	The Dark Half	The Dark Half is a movie and starring Amy Madigan and directed by George A. Romero, of the genre <mask>.	 films	 Romero	 genre	 horror	 franchise	Horror|Mystery	0.0	0.5
29	The City of Lost Children	The City of Lost Children is a movie and starring François Hadji-Lazaro and directed by Jean-Pierre Jeunet, of the genre <mask>.	 genre	 films	 cinema	 film	 series	Adventure|Drama|Fantasy|Mystery|Sci-Fi	0.0	0.0
2900	Monkey Shines	Monkey Shines is a movie and starring Tom Savini and directed by George A. Romero, of the genre <mask>.	 films	 genre	 Romero	 movies	 series	Horror|Sci-Fi	0.0	0.0
2903	Psycho III	Psycho III is a movie and starring Janet Leigh and directed by Anthony Perkins, of the genre <mask>.	 Psycho	 horror	 genre	 series	 thriller	Horror|Thriller	0.0	1.0
2904	Rain	Rain is a movie and starring Walter Huston and directed by Lewis Milestone, of the genre <mask>.	 genre	 variety	 Rain	 series	 films	Drama	0.0	0.0
2905	Sanjuro	Sanjuro is a movie and starring Takashi Shimura and directed by Akira Kurosawa, of the genre <mask>.	 Akira	 Japan	 film	 comedy	 cinema	Action|Adventure|Drama	0.0	0.0
2906	Random Hearts	Random Hearts is a movie and starring Janeane Garofalo and directed by Sydney Pollack, of the genre <mask>.	 films	 genre	 film	 franchise	 fame	Drama|Romance	0.0	0.0
2907	Superstar	Superstar is a movie and starring Elaine Hendrix and directed by Bruce McCulloch, of the genre <mask>.	 genre	 films	 fame	 series	 film	Comedy	0.0	0.0
2908	Boys Don't Cry	Boys Don't Cry is a movie and starring Brendan Sexton III and directed by Kimberly Peirce, of the genre <mask>.	 genre	 films	 franchise	 film	 name	Drama	0.0	0.0
2914	Molly	Molly is a movie and starring Lucy Liu and directed by John Duigan, of the genre <mask>.	 films	 genre	 fame	 series	 franchise	Comedy|Drama	0.0	0.0
2915	Risky Business	Risky Business is a movie and starring Raphael Sbarge and directed by Paul Brickman, of the genre <mask>.	 genre	 films	 franchise	 film	 series	Comedy	0.0	0.0
2916	Total Recall	Total Recall is a movie and starring Sharon Stone and directed by Paul Verhoeven, of the genre <mask>.	 genre	 film	 films	 franchise	 series	Action|Adventure|Sci-Fi|Thriller	0.0	0.0
2917	Body Heat	Body Heat is a movie and starring William Hurt and directed by Lawrence Kasdan, of the genre <mask>.	 genre	 films	 franchise	 film	 movies	Crime|Thriller	0.0	0.0
2918	Ferris Bueller's Day Off	Ferris Bueller's Day Off is a movie and starring Matthew Broderick and directed by John Hughes, of the genre <mask>.	 films	 comedy	 film	 movies	 series	Comedy	0.0	1.0
2919	The Year of Living Dangerously	The Year of Living Dangerously is a movie and starring Mel Gibson and directed by Peter Weir, of the genre <mask>.	 genre	 films	 film	 comedy	 series	Drama|Romance|War	0.0	0.0
292	Outbreak	Outbreak is a movie and starring Kevin Spacey and directed by Wolfgang Petersen, of the genre <mask>.	 genre	 franchise	 films	 film	 thriller	Action|Drama|Sci-Fi|Thriller	0.0	0.25
2920	Children of Paradise	Children of Paradise is a movie and starring Simone Signoret and directed by Marcel Carné, of the genre <mask>.	 genre	 films	 film	 series	 movies	Drama|Romance	0.0	0.0
2921	High Plains Drifter	High Plains Drifter is a movie and starring Clint Eastwood and directed by Clint Eastwood, of the genre <mask>.	 film	 genre	 Western	 thriller	 western	Western	0.0	1.0
